Subject,Number,Primary Instructor,Course Title,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Total Students,Average GPA,Variance,F_cum,D-_cum,D_cum,D+_cum,C-_cum,C_cum,C+_cum,B-_cum,B_cum,B+_cum,A-_cum,A_cum,A+_cum,25PCT,25_percent,75PCT,75_percent,12.5PCT,12.5_percent,87.5PCT,87.5_percent
ECON,103,"Valenzuela Rami, Irina E",Macroeconomic Principles,39,66,59,37,37,18,14,8,8,4,0,4,6,1,300,3.295933333,0.537765265,2,3.333333333,3.333333333,4.666666667,7.333333333,10,14.66666667,20.66666667,33,45.33333333,65,87,100,B_cum,3,A_cum,4,C+_cum,2.33,A+_cum,4
ECON,103,"Veras De Paiva, Henrique",Macroeconomic Principles,3,28,14,20,25,9,11,16,8,3,6,2,11,0,156,2.713653846,0.794629027,7.051282051,8.333333333,12.17948718,14.1025641,19.23076923,29.48717949,36.53846154,42.30769231,58.33333333,71.15384615,80.12820513,98.07692308,100,C_cum,2,A-_cum,3.67,D+_cum,1.33,A_cum,4
ECON,103,"Wang, Qing",Macroeconomic Principles,6,21,8,15,15,8,11,10,8,0,9,0,2,1,113,2.846548673,0.861225445,1.769911504,1.769911504,9.734513274,9.734513274,16.81415929,25.66371681,35.39823009,42.47787611,55.75221239,69.02654867,76.10619469,94.69026549,100,C_cum,2,A-_cum,3.67,C-_cum,1.67,A_cum,4
ECON,103,"Wang, Xin",Macroeconomic Principles,9,25,13,24,39,31,27,33,15,5,9,3,8,1,241,2.634937759,0.697298125,3.319502075,4.564315353,8.298755187,10.37344398,16.59751037,30.29045643,41.49377593,54.35684647,70.53941909,80.49792531,85.89211618,96.26556017,100,C_cum,2,B+_cum,3.33,C-_cum,1.67,A_cum,4
ECON,103,"Wu, Yue",Macroeconomic Principles,13,18,12,13,15,15,13,22,8,8,3,1,4,2,145,2.747172414,0.811769073,2.75862069,3.448275862,5.517241379,11.03448276,16.55172414,31.72413793,40.68965517,51.03448276,61.37931034,70.34482759,78.62068966,91.03448276,100,C_cum,2,A-_cum,3.67,C-_cum,1.67,A_cum,4
ECON,103,"Xie, Xiaoying",Macroeconomic Principles,0,52,0,0,66,0,0,46,0,0,22,0,8,2,194,2.680412371,0.931488058,4.12371134,4.12371134,15.46391753,15.46391753,15.46391753,39.17525773,39.17525773,39.17525773,73.19587629,73.19587629,73.19587629,100,100,C_cum,2,A_cum,4,D_cum,1,A_cum,4
ECON,103,"Xu, Hui",Macroeconomic Principles,27,45,30,7,5,0,0,0,0,0,0,0,1,0,115,3.794869565,0.071036852,0.869565217,0.869565217,0.869565217,0.869565217,0.869565217,0.869565217,0.869565217,0.869565217,5.217391304,11.30434783,37.39130435,76.52173913,100,A-_cum,3.67,A_cum,4,A-_cum,3.67,A+_cum,4
ECON,103,"Xu, Jianfeng",Macroeconomic Principles,25,57,29,54,49,29,22,15,13,7,3,2,6,2,311,3.07170418,0.611245008,1.92926045,2.572347267,3.536977492,5.78778135,9.967845659,14.79099678,21.86495177,31.18971061,46.94533762,64.30868167,73.63344051,91.96141479,100,B-_cum,2.67,A_cum,4,C_cum,2,A_cum,4
ECON,103,"Xue, Louisa E",Macroeconomic Principles,11,3,7,8,6,7,5,3,1,3,1,4,0,0,59,2.915423729,1.007618041,0,6.779661017,8.474576271,13.55932203,15.25423729,20.33898305,28.81355932,40.6779661,50.84745763,64.40677966,76.27118644,81.3559322,100,C+_cum,2.33,A-_cum,3.67,D+_cum,1.33,A+_cum,4
ECON,103,"Yang, Bei",Macroeconomic Principles,15,12,21,13,23,16,12,19,8,5,11,6,10,2,171,2.579356725,0.946510047,5.847953216,9.356725146,15.78947368,18.71345029,23.39181287,34.50292398,41.52046784,50.87719298,64.32748538,71.92982456,84.21052632,91.22807018,100,C_cum,2,A-_cum,3.67,D_cum,1,A_cum,4
ECON,103,"Yang, Jie",Macroeconomic Principles,0,16,0,0,13,0,0,12,0,0,6,0,7,3,54,2.462962963,1.054863334,12.96296296,12.96296296,24.07407407,24.07407407,24.07407407,46.2962963,46.2962963,46.2962963,70.37037037,70.37037037,70.37037037,100,100,C_cum,2,A_cum,4,F_cum,0,A_cum,4
ECON,103,"Zare, Meysam",Macroeconomic Principles,57,49,55,49,49,32,28,24,12,8,3,7,23,2,396,2.96229798,0.692492915,5.808080808,7.575757576,8.333333333,10.35353535,13.38383838,19.44444444,26.51515152,34.5959596,46.96969697,59.34343434,73.23232323,85.60606061,100,C+_cum,2.33,A_cum,4,C-_cum,1.67,A+_cum,4
ECON,103,"Zhang, Zheng",Macroeconomic Principles,61,136,87,110,173,104,47,122,39,34,56,11,39,8,1019,2.745338567,0.825281343,3.827281649,4.906771344,10.40235525,13.73895976,17.56624141,29.53876349,34.15112856,44.35721295,61.33464181,72.12953876,80.6673209,94.01373896,100,C_cum,2,A-_cum,3.67,D+_cum,1.33,A_cum,4
ECON,103,"Zuo, Bing",Macroeconomic Principles,21,67,63,74,71,62,64,64,31,7,24,9,19,5,576,2.736805556,0.749699191,3.298611111,4.861111111,9.027777778,10.24305556,15.625,26.73611111,37.84722222,48.61111111,60.9375,73.78472222,84.72222222,96.35416667,100,C_cum,2,A-_cum,3.67,C-_cum,1.67,A_cum,4
ECON,199,"Petry, Joseph A",Econ Brazil Abroad Spring,20,0,0,0,0,0,0,1,0,0,0,0,0,0,21,3.904761905,0.181405896,0,0,0,0,0,4.761904762,4.761904762,4.761904762,4.761904762,4.761904762,4.761904762,4.761904762,100,A+_cum,4,A+_cum,4,A+_cum,4,A+_cum,4
ECON,199,"Vazquez, Jose J",Introduction to Game Theory,14,18,8,2,3,2,0,0,0,0,2,0,1,0,50,3.6072,0.431606323,2,2,6,6,6,6,6,10,16,20,36,72,100,A-_cum,3.67,A+_cum,4,B_cum,3,A+_cum,4
ECON,199,"Yang, Bei",Intro to Game Theory,2,3,2,4,5,3,1,3,0,0,0,0,0,0,23,3.130434783,0.422508507,0,0,0,0,0,13.04347826,17.39130435,30.43478261,52.17391304,69.56521739,78.26086957,91.30434783,100,B-_cum,2.67,A-_cum,3.67,C_cum,2,A_cum,4
ECON,202,"Amini Behbahani, Amirhoss",Economic Statistics I,11,50,13,11,50,8,7,25,4,1,15,2,4,2,201,2.937114428,0.887900307,1.990049751,2.985074627,10.44776119,10.94527363,12.93532338,25.37313433,28.85572139,32.8358209,57.71144279,63.1840796,69.65174129,94.52736318,100,C_cum,2,A_cum,4,C-_cum,1.67,A_cum,4
ECON,202,"Anderson, Patrese N",Economic Statistics I,11,85,18,17,80,20,19,57,11,8,22,4,15,4,367,2.757574932,0.884172886,4.08719346,5.177111717,11.17166213,13.35149864,16.34877384,31.88010899,37.05722071,42.50681199,64.30517711,68.9373297,73.84196185,97.0027248,100,C_cum,2,A_cum,4,D+_cum,1.33,A_cum,4
ECON,202,"Atasoy, Hilal",Economic Statistics I,11,78,12,23,85,9,20,26,1,5,4,3,4,1,281,3.091067616,0.627403857,1.423487544,2.491103203,3.914590747,5.693950178,6.049822064,15.3024911,22.41992883,25.6227758,55.87188612,64.0569395,68.32740214,96.08540925,100,B-_cum,2.67,A_cum,4,C_cum,2,A_cum,4
ECON,202,"Ay, Deniz",Economic Statistics I,7,27,0,7,26,0,5,11,0,5,1,0,1,0,90,3.095666667,0.717160643,1.111111111,1.111111111,2.222222222,7.777777778,7.777777778,20,25.55555556,25.55555556,54.44444444,62.22222222,62.22222222,92.22222222,100,C+_cum,2.33,A_cum,4,C_cum,2,A_cum,4
ECON,202,"Corredor Waldro, Adriana",Economic Statistics I,2,17,2,1,15,1,3,7,2,0,4,0,2,1,56,2.904821429,0.868157556,3.571428571,3.571428571,10.71428571,10.71428571,14.28571429,26.78571429,32.14285714,33.92857143,60.71428571,62.5,66.07142857,96.42857143,100,C_cum,2,A_cum,4,C-_cum,1.67,A_cum,4
ECON,202,"Da Matta, Rafael A",Economic Statistics I,9,80,6,11,78,2,12,38,2,7,6,0,8,2,259,2.998455598,0.708994187,3.088803089,3.088803089,5.405405405,8.108108108,8.88030888,23.55212355,28.18532819,28.95752896,59.07335907,63.32046332,65.63706564,96.52509653,100,C+_cum,2.33,A_cum,4,C_cum,2,A_cum,4
ECON,202,"Edwards, Finley C",Economic Statistics I,5,20,0,10,31,0,3,12,0,2,3,1,1,0,88,2.995681818,0.70984829,1.136363636,2.272727273,5.681818182,7.954545455,7.954545455,21.59090909,25,25,60.22727273,71.59090909,71.59090909,94.31818182,100,B_cum,3,A_cum,4,C_cum,2,A_cum,4
ECON,202,"Feng, Xue",Economic Statistics I,12,65,31,26,78,20,11,45,11,8,14,7,14,3,342,2.804327485,0.831697831,4.093567251,6.140350877,10.23391813,12.57309942,15.78947368,28.94736842,32.16374269,38.01169591,60.81871345,68.42105263,77.48538012,96.49122807,100,C_cum,2,A-_cum,3.67,D+_cum,1.33,A_cum,4
ECON,202,"Fernandez Guerr, Sofia",Economic Statistics I,1,25,3,6,26,4,3,6,0,2,6,3,4,0,89,2.846404494,0.934148037,4.494382022,7.865168539,14.60674157,16.85393258,16.85393258,23.59550562,26.96629213,31.46067416,60.6741573,67.41573034,70.78651685,98.87640449,100,C+_cum,2.33,A_cum,4,D_cum,1,A_cum,4
ECON,202,"Godwin-Jones, Luke A",Economic Statistics I,6,55,26,29,81,13,24,47,11,7,17,6,10,0,332,2.747951807,0.807134385,3.012048193,4.819277108,9.939759036,12.04819277,15.36144578,29.51807229,36.74698795,40.6626506,65.06024096,73.79518072,81.62650602,98.19277108,100,C_cum,2,A-_cum,3.67,C-_cum,1.67,A_cum,4
ECON,202,"Grigoryan, Aram",Economic Statistics I,6,32,2,6,49,1,4,9,0,1,4,0,1,0,115,3.144695652,0.573458727,0.869565217,0.869565217,4.347826087,5.217391304,5.217391304,13.04347826,16.52173913,17.39130435,60,65.2173913,66.95652174,94.7826087,100,B_cum,3,A_cum,4,C_cum,2,A_cum,4
ECON,202,"Hwang, In Do",Economic Statistics I,1,30,15,16,49,13,13,22,2,9,7,2,7,2,186,2.752580645,0.724730429,3.76344086,4.838709677,8.602150538,13.44086022,14.51612903,26.34408602,33.33333333,40.32258065,66.66666667,75.2688172,83.33333333,99.46236559,100,C_cum,2,B+_cum,3.33,D+_cum,1.33,A_cum,4
ECON,202,"Jiang, Ning",Economic Statistics I,6,72,9,22,82,9,15,44,5,6,6,3,3,2,282,2.963156028,0.71734188,1.063829787,2.127659574,4.255319149,6.382978723,8.156028369,23.75886525,29.07801418,32.26950355,61.34751773,69.14893617,72.34042553,97.87234043,100,C+_cum,2.33,A_cum,4,C_cum,2,A_cum,4
ECON,202,"Jo, Young",Economic Statistics I,5,68,17,24,65,13,22,45,4,6,19,0,12,2,300,2.796466667,0.80358315,4,4,10.33333333,12.33333333,13.66666667,28.66666667,36,40.33333333,62,70,75.66666667,98.33333333,100,C_cum,2,A-_cum,3.67,C-_cum,1.67,A_cum,4
ECON,202,"Kim, Dongwoo",Economic Statistics I,11,175,37,47,204,26,31,93,13,15,28,10,23,9,713,2.878415147,0.777688096,3.225806452,4.628330996,8.555399719,10.65918654,12.48246844,25.5259467,29.87377279,33.52033661,62.13183731,68.72370266,73.91304348,98.457223,100,C_cum,2,A_cum,4,C_cum,2,A_cum,4
ECON,202,"Kim, Jungyoun",Economic Statistics I,9,20,1,6,24,1,5,19,1,0,7,1,0,0,94,2.907553191,0.913299332,0,1.063829787,8.510638298,8.510638298,9.574468085,29.78723404,35.10638298,36.17021277,61.70212766,68.08510638,69.14893617,90.42553191,100,C_cum,2,A_cum,4,C_cum,2,A_cum,4
ECON,202,"Kim, Kwanghyun",Economic Statistics I,11,87,32,17,91,21,18,37,4,12,11,5,14,5,360,2.91125,0.771609071,3.888888889,5.277777778,8.333333333,11.66666667,12.77777778,23.05555556,28.05555556,33.88888889,59.16666667,63.88888889,72.77777778,96.94444444,100,C+_cum,2.33,A_cum,4,C-_cum,1.67,A_cum,4
ECON,202,"Kyriazis, Anna E",Economic Statistics I,4,60,27,18,66,13,17,24,8,5,7,4,8,1,261,2.931187739,0.731678311,3.0651341,4.597701149,7.279693487,9.195402299,12.2605364,21.4559387,27.96934866,32.95019157,58.23754789,65.13409962,75.4789272,98.46743295,100,C+_cum,2.33,A-_cum,3.67,C_cum,2,A_cum,4
ECON,202,"Lee, Jae-Myun",Economic Statistics I,7,31,10,11,53,7,9,20,3,2,10,2,2,0,167,2.892215569,0.775818314,1.19760479,2.395209581,8.383233533,9.580838323,11.37724551,23.35329341,28.74251497,32.93413174,64.67065868,71.25748503,77.24550898,95.80838323,100,C+_cum,2.33,A-_cum,3.67,C_cum,2,A_cum,4
ECON,202,"Lee, Jieun",Economic Statistics I,1,9,2,4,5,2,1,2,1,1,1,0,1,0,30,3.044333333,0.741032374,3.333333333,3.333333333,6.666666667,10,13.33333333,20,23.33333333,30,46.66666667,60,66.66666667,96.66666667,100,B-_cum,2.67,A_cum,4,C-_cum,1.67,A_cum,4
ECON,202,"Leite Estanisla, Luiz Fel",Economic Statistics I,0,6,6,4,14,2,6,8,4,2,0,0,2,2,54,2.703703704,0.580237626,3.703703704,3.703703704,3.703703704,7.407407407,14.81481481,29.62962963,40.74074074,44.44444444,70.37037037,77.77777778,88.88888889,100,100,C_cum,2,B+_cum,3.33,C-_cum,1.67,A-_cum,3.67
ECON,202,"Lin, Bin",Economic Statistics I,5,96,11,20,74,16,21,61,11,14,14,5,9,1,357,2.803809524,0.891985682,2.521008403,3.921568627,7.843137255,11.76470588,14.84593838,31.93277311,37.81512605,42.29691877,63.02521008,68.62745098,71.70868347,98.59943978,100,C_cum,2,A_cum,4,C-_cum,1.67,A_cum,4
ECON,202,"Margot, Diego",Economic Statistics I,7,49,12,21,51,16,17,24,12,7,7,0,3,1,226,2.909955752,0.732568903,1.327433628,1.327433628,4.424778761,7.522123894,12.83185841,23.45132743,30.97345133,38.05309735,60.61946903,69.91150442,75.22123894,96.90265487,100,C+_cum,2.33,A-_cum,3.67,C-_cum,1.67,A_cum,4
ECON,202,"Santos, Raul Antonio C",Economic Statistics I,5,74,6,18,88,0,19,24,0,6,11,1,10,2,262,2.953740458,0.704345448,3.816793893,4.198473282,8.396946565,10.6870229,10.6870229,19.84732824,27.09923664,27.09923664,60.6870229,67.55725191,69.84732824,98.09160305,100,C+_cum,2.33,A_cum,4,C_cum,2,A_cum,4
ECON,202,"Schultz, Colleen",Economic Statistics I,114,761,153,226,731,88,96,343,23,45,145,20,51,13,2796,3.007292561,0.792686326,1.824034335,2.539341917,7.725321888,9.334763948,10.15736767,22.4248927,25.8583691,29.00572246,55.15021459,63.23319027,68.70529328,95.92274678,100,C+_cum,2.33,A_cum,4,C_cum,2,A_cum,4
ECON,202,"Shafer, Rachel C",Economic Statistics I,4,89,8,23,70,3,14,36,2,6,8,0,2,1,265,3.093962264,0.718843527,0.754716981,0.754716981,3.773584906,6.037735849,6.79245283,20.37735849,25.66037736,26.79245283,53.20754717,61.88679245,64.90566038,98.49056604,100,C+_cum,2.33,A_cum,4,C_cum,2,A_cum,4
ECON,202,"Sogo, Takeharu",Economic Statistics I,3,33,0,4,32,0,8,6,0,2,5,0,0,0,93,3.135698925,0.751527737,0,0,5.376344086,7.52688172,7.52688172,13.97849462,22.58064516,22.58064516,56.98924731,61.29032258,61.29032258,96.77419355,100,B_cum,3,A_cum,4,C_cum,2,A_cum,4
ECON,202,"Soppelsa, Maria E",Economic Statistics I,8,95,17,24,98,13,28,49,5,9,16,5,7,4,374,2.90355615,0.807020594,1.871657754,3.20855615,7.486631016,9.893048128,11.22994652,24.3315508,31.81818182,35.29411765,61.4973262,67.9144385,72.45989305,97.86096257,100,C+_cum,2.33,A_cum,4,C_cum,2,A_cum,4
ECON,202,"Vogler, Jacob E",Economic Statistics I,9,64,12,15,73,8,9,31,7,6,18,4,7,0,263,2.850456274,0.908766686,2.661596958,4.182509506,11.02661597,13.30798479,15.96958175,27.75665399,31.17870722,34.22053232,61.97718631,67.68060837,72.24334601,96.57794677,100,C_cum,2,A_cum,4,D+_cum,1.33,A_cum,4
ECON,202,"Wen, Hui",Economic Statistics I,2,18,10,15,27,5,8,15,3,2,3,5,2,1,115,2.814434783,0.812914365,1.739130435,6.086956522,8.695652174,10.43478261,13.04347826,26.08695652,33.04347826,37.39130435,60.86956522,73.91304348,82.60869565,98.26086957,100,C_cum,2,A-_cum,3.67,C-_cum,1.67,A_cum,4
ECON,202,"Xerez, Marcelo C",Economic Statistics I,9,20,9,2,23,10,9,4,6,4,1,0,0,1,97,3.058762887,0.699186098,0,0,1.030927835,5.154639175,11.34020619,15.46391753,24.74226804,35.05154639,58.7628866,60.82474227,70.10309278,90.72164948,100,B-_cum,2.67,A_cum,4,C_cum,2,A_cum,4
ECON,203,"Arango Isaza, Mauricio",Economic Statistics II,47,41,27,34,42,29,29,32,17,10,14,5,19,5,346,2.769797688,0.867064972,5.49132948,6.936416185,10.98265896,13.87283237,18.78612717,28.03468208,36.41618497,44.79768786,56.93641618,66.76300578,74.56647399,86.41618497,100,C_cum,2,A_cum,4,D+_cum,1.33,A+_cum,4
ECON,203,"Arga, Desak Nyoman Fi",Economic Statistics II,104,76,65,52,73,47,34,43,26,12,7,10,14,8,563,3.045293073,0.772612945,2.486678508,4.262877442,5.506216696,7.637655417,12.25577265,19.89342806,25.93250444,34.28063943,47.24689165,56.48312611,68.02841918,81.52753108,100,C+_cum,2.33,A_cum,4,C_cum,2,A+_cum,4
ECON,203,"Baghestanian, Sascha",Economic Statistics II,3,17,13,19,21,10,6,5,0,9,5,1,5,3,114,2.827192982,0.779357903,4.385964912,5.263157895,9.649122807,17.54385965,17.54385965,21.92982456,27.19298246,35.96491228,54.38596491,71.05263158,82.45614035,97.36842105,100,C+_cum,2.33,A-_cum,3.67,D+_cum,1.33,A_cum,4
ECON,203,"Batista Guerra, Marcelino",Economic Statistics II,15,10,11,6,7,5,6,11,3,5,3,3,10,0,95,2.603684211,1.048990483,10.52631579,13.68421053,16.84210526,22.10526316,25.26315789,36.84210526,43.15789474,48.42105263,55.78947368,62.10526316,73.68421053,84.21052632,100,C-_cum,1.67,A_cum,4,D-_cum,0.67,A+_cum,4
ECON,203,"Bottan, Nicolas L",Economic Statistics II,70,62,59,71,88,58,38,49,30,22,19,14,16,4,596,2.842449664,0.847235742,2.684563758,5.033557047,8.22147651,11.91275168,16.94630872,25.16778523,31.54362416,41.27516779,56.04026846,67.95302013,77.85234899,88.25503356,100,C_cum,2,A-_cum,3.67,C-_cum,1.67,A_cum,4
ECON,203,"Brown, Joshua J",Economic Statistics II,16,22,27,27,34,27,16,21,19,10,5,4,7,2,235,2.753531915,0.77892767,2.978723404,4.680851064,6.808510638,11.06382979,19.14893617,28.08510638,34.89361702,46.38297872,60.85106383,72.34042553,83.82978723,93.19148936,100,C_cum,2,A-_cum,3.67,C-_cum,1.67,A_cum,4
ECON,203,"Cheng, Tzu-Chang",Economic Statistics II,8,28,8,34,26,28,12,20,8,8,12,4,20,2,216,2.527685185,0.842307383,9.259259259,11.11111111,16.66666667,20.37037037,24.07407407,33.33333333,38.88888889,51.85185185,63.88888889,79.62962963,83.33333333,96.2962963,100,C_cum,2,B+_cum,3.33,D_cum,1,A_cum,4
ECON,203,"Ergul, Esra",Economic Statistics II,5,6,14,13,21,11,13,24,8,1,5,1,10,1,132,2.497651515,0.654617735,7.575757576,8.333333333,12.12121212,12.87878788,18.93939394,37.12121212,46.96969697,55.3030303,71.21212121,81.06060606,91.66666667,96.21212121,100,C_cum,2,B+_cum,3.33,D+_cum,1.33,A-_cum,3.67
ECON,203,"Fan, Rui",Economic Statistics II,24,20,20,18,36,30,29,38,20,16,15,8,21,2,295,2.427288136,0.885318471,7.118644068,9.830508475,14.91525424,20.33898305,27.11864407,40,49.83050847,60,72.20338983,78.30508475,85.08474576,91.86440678,100,C-_cum,1.67,B+_cum,3.33,D_cum,1,A_cum,4
ECON,203,"Ghazi Kalahroud, Soroush",Economic Statistics II,9,19,18,18,30,14,13,21,11,9,4,4,11,2,181,2.622596685,0.807932224,6.077348066,8.287292818,10.49723757,15.46961326,21.54696133,33.14917127,40.33149171,48.06629834,64.64088398,74.58563536,84.53038674,95.02762431,100,C_cum,2,A-_cum,3.67,D+_cum,1.33,A_cum,4
ECON,203,"Ghosh, Meenakshi",Economic Statistics II,63,103,80,74,110,83,74,84,38,33,25,15,56,5,838,2.671181384,0.824266791,6.682577566,8.472553699,11.45584726,15.39379475,19.92840095,29.9522673,38.78281623,48.68735084,61.81384248,70.64439141,80.19093079,92.48210024,100,C_cum,2,A-_cum,3.67,D+_cum,1.33,A_cum,4
ECON,203,"Gualavisi Diaz, Melany A",Economic Statistics II,10,10,5,7,5,5,3,0,1,3,2,0,4,0,55,2.993818182,0.785085617,7.272727273,7.272727273,10.90909091,16.36363636,18.18181818,18.18181818,23.63636364,32.72727273,41.81818182,54.54545455,63.63636364,81.81818182,100,B-_cum,2.67,A_cum,4,D+_cum,1.33,A+_cum,4
ECON,203,"Hagemann, Andreas S",Economic Statistics II,10,19,19,16,41,28,20,32,17,8,10,5,9,0,234,2.563034188,0.769331827,3.846153846,5.982905983,10.25641026,13.67521368,20.94017094,34.61538462,43.16239316,55.12820513,72.64957265,79.48717949,87.60683761,95.72649573,100,C_cum,2,B+_cum,3.33,D+_cum,1.33,A-_cum,3.67
ECON,203,"Hashimoto, Kazuyuki",Economic Statistics II,30,21,15,30,36,21,24,29,14,18,13,4,18,4,273,2.563882784,0.891920789,6.593406593,8.058608059,12.82051282,19.41391941,24.54212454,35.16483516,43.95604396,51.64835165,64.83516484,75.82417582,81.31868132,89.01098901,100,C_cum,2,B+_cum,3.33,D_cum,1,A_cum,4
ECON,203,"Henao Arbelaez, Camila",Economic Statistics II,54,43,38,26,64,32,29,44,14,17,14,18,15,2,408,2.742892157,0.976632663,3.676470588,8.088235294,11.51960784,15.68627451,19.11764706,29.90196078,37.00980392,44.85294118,60.53921569,66.91176471,76.2254902,86.76470588,100,C_cum,2,A-_cum,3.67,D+_cum,1.33,A+_cum,4
ECON,203,"Heydari Bararde, Yashar",Economic Statistics II,48,73,74,69,96,52,52,69,21,15,19,8,30,5,626,2.796693291,0.747013186,4.792332268,6.07028754,9.10543131,11.50159744,14.85623003,25.87859425,34.18530351,42.49201278,57.82747604,68.84984026,80.67092652,92.33226837,100,C_cum,2,A-_cum,3.67,C-_cum,1.67,A_cum,4
ECON,203,"Jo, Young",Economic Statistics II,2,4,7,5,9,8,4,7,3,2,1,0,4,0,56,2.619464286,0.61933056,7.142857143,7.142857143,8.928571429,12.5,17.85714286,30.35714286,37.5,51.78571429,67.85714286,76.78571429,89.28571429,96.42857143,100,C_cum,2,B+_cum,3.33,C-_cum,1.67,A-_cum,3.67
ECON,203,"Jung, Whayoung",Economic Statistics II,11,13,13,14,18,19,7,9,12,9,11,3,13,3,152,2.463092105,0.963812838,8.552631579,10.52631579,17.76315789,23.68421053,31.57894737,37.5,42.10526316,54.60526316,66.44736842,75.65789474,84.21052632,92.76315789,100,C-_cum,1.67,B+_cum,3.33,D_cum,1,A_cum,4
ECON,203,"Kelly, James C",Economic Statistics II,6,2,5,1,5,4,3,6,3,1,0,2,0,1,38,2.790263158,0.932039404,0,5.263157895,5.263157895,7.894736842,15.78947368,31.57894737,39.47368421,50,63.15789474,65.78947368,78.94736842,84.21052632,100,C_cum,2,A-_cum,3.67,C-_cum,1.67,A+_cum,4
ECON,203,"Kim, Kwanghyun",Economic Statistics II,28,31,15,14,29,20,20,21,9,12,14,6,14,4,233,2.642403433,1.012134384,6.008583691,8.583690987,14.59227468,19.74248927,23.60515021,32.61802575,41.20171674,49.78540773,62.23175966,68.24034335,74.67811159,87.98283262,100,C_cum,2,A_cum,4,D_cum,1,A_cum,4
ECON,203,"Liu, Yingyi",Economic Statistics II,33,60,77,73,87,77,49,53,34,40,37,11,57,6,688,2.527311047,0.86266506,8.284883721,9.88372093,15.26162791,21.0755814,26.01744186,33.72093023,40.84302326,52.03488372,64.68023256,75.29069767,86.48255814,95.20348837,100,C-_cum,1.67,B+_cum,3.33,D_cum,1,A_cum,4
ECON,203,"Marques de Amor, Guilherm",Economic Statistics II,19,24,17,13,16,12,15,12,8,4,6,3,6,0,155,2.860387097,0.900443166,3.870967742,5.806451613,9.677419355,12.25806452,17.41935484,25.16129032,34.83870968,42.58064516,52.90322581,61.29032258,72.25806452,87.74193548,100,C_cum,2,A_cum,4,C-_cum,1.67,A_cum,4
ECON,203,"Munoz Morales, Juan S",Economic Statistics II,37,48,33,38,40,40,24,38,16,18,10,14,10,6,366,2.777076503,0.94611703,2.732240437,6.557377049,9.289617486,14.20765027,18.57923497,28.96174863,35.51912568,46.44808743,57.37704918,67.75956284,76.77595628,89.89071038,100,C_cum,2,A-_cum,3.67,D+_cum,1.33,A_cum,4
ECON,203,"Olivares Gonzal, Mauricio",Economic Statistics II,19,19,13,16,18,22,15,32,10,15,4,5,15,3,203,2.505812808,0.889709722,7.389162562,9.852216749,11.8226601,19.21182266,24.13793103,39.90147783,47.29064039,58.12807882,66.99507389,74.87684729,81.28078818,90.64039409,100,C_cum,2,A-_cum,3.67,D+_cum,1.33,A_cum,4
ECON,203,"Ozkul, Olgu",Economic Statistics II,31,23,20,20,19,16,7,16,5,3,8,3,5,3,176,2.990795455,0.862496599,2.840909091,4.545454545,9.090909091,10.79545455,13.63636364,22.72727273,26.70454545,35.79545455,46.59090909,57.95454545,69.31818182,82.38636364,100,C+_cum,2.33,A_cum,4,C-_cum,1.67,A+_cum,4
ECON,203,"Petry, Joseph A",Economic Statistics II,381,333,261,303,372,244,208,236,116,107,89,53,173,31,2876,2.784255911,0.851691203,6.015299026,7.8581363,10.9527121,14.67315716,18.70653686,26.9123783,34.14464534,42.6286509,55.56328234,66.09874826,75.17385257,86.75243394,100,C_cum,2,A-_cum,3.67,D+_cum,1.33,A+_cum,4
ECON,203,"Poloni Sant Ann, Vinicios",Economic Statistics II,52,32,17,16,22,13,14,13,6,3,6,3,7,2,204,3.103039216,0.817514456,3.431372549,4.901960784,7.843137255,9.31372549,12.25490196,18.62745098,25.49019608,31.8627451,42.64705882,50.49019608,58.82352941,74.50980392,100,C+_cum,2.33,A+_cum,4,C_cum,2,A+_cum,4
